,date,route_id,service_id,trip_id,vehicle_id,patternId,direction,tripLength
1054066,2012-10-06 00:00:00,15,15-81,27158712,867,1,A,6832
1054085,2012-10-06 00:00:00,15,15-81,27158714,867,1,A,6832
1054104,2012-10-06 00:00:00,15,15-81,27158715,867,15,R,6778
1054123,2012-10-06 00:00:00,15,15-81,27158716,867,1,A,6832
1054142,2012-10-06 00:00:00,15,15-81,27158717,867,15,R,6778
1054161,2012-10-06 00:00:00,15,15-81,27158718,867,1,A,6832
1054180,2012-10-06 00:00:00,15,15-81,27158719,867,15,R,6778
1054199,2012-10-06 00:00:00,15,15-81,27158720,867,1,A,6832
1054218,2012-10-06 00:00:00,15,15-81,27158721,867,15,R,6778
1054237,2012-10-06 00:00:00,15,15-81,27158722,867,1,A,6832
1054256,2012-10-06 00:00:00,15,15-81,27158724,867,1,A,6832
1054275,2012-10-06 00:00:00,15,15-81,27158725,867,15,R,6778
1054294,2012-10-06 00:00:00,15,15-81,27158726,867,1,A,6832
1054314,2012-10-06 00:00:00,15,15-81,27158727,867,11,R,6731
1054333,2012-10-06 00:00:00,15,15-81,27158728,867,1,A,6832
1054352,2012-10-06 00:00:00,15,15-81,27158729,867,4,R,6731
1054381,2012-10-06 00:00:00,12,15-81,27158730,867,6,A,10184
1054410,2012-10-06 00:00:00,12,15-81,27158731,867,21,R,10367
1054429,2012-10-06 00:00:00,15,15-81,27158732,867,1,A,6832
1054458,2012-10-06 00:00:00,12,15-81,27158734,867,6,A,10184
1054477,2012-10-06 00:00:00,15,15-81,27171184,867,15,R,6778
1054496,2012-10-06 00:00:00,15,15-81,27171185,867,15,R,6778
1054515,2012-10-06 00:00:00,15,15-81,27171186,867,4,R,6731
1054541,2012-10-06 00:00:00,14,14-44,27144353,868,6,A,12788
1054567,2012-10-06 00:00:00,14,14-44,27144354,868,21,R,12885
1054593,2012-10-06 00:00:00,14,14-44,27144355,868,91,A,10870
1054597,2012-10-06 00:00:00,12,14-44,27144356,868,16,A,1178
1054623,2012-10-06 00:00:00,14,14-54,27157919,868,23,R,12885
1054649,2012-10-06 00:00:00,14,14-54,27157920,868,6,A,12788
1054675,2012-10-06 00:00:00,14,14-54,27157921,868,22,R,12885
1054701,2012-10-06 00:00:00,14,14-54,27157922,868,10,A,12788
1054727,2012-10-06 00:00:00,14,14-54,27157923,868,23,R,12885
1054753,2012-10-06 00:00:00,14,14-54,27157924,868,6,A,12788
1054779,2012-10-06 00:00:00,14,14-54,27157925,868,21,R,12885
1054805,2012-10-06 00:00:00,14,14-54,27157926,868,6,A,12788
1054831,2012-10-06 00:00:00,14,14-54,27157927,868,21,R,12885
1054857,2012-10-06 00:00:00,14,14-54,27157928,868,6,A,12788
1054883,2012-10-06 00:00:00,14,14-54,27157929,868,21,R,12885
1054890,2012-10-06 00:00:00,14,14-66,27158005,868,40,R,8624
1054903,2012-10-06 00:00:00,14,14-68,27158061,868,41,R,8624
1054929,2012-10-06 00:00:00,14,14-68,27158062,868,10,A,12788
1054955,2012-10-06 00:00:00,14,14-68,27158063,868,23,R,12885
1054981,2012-10-06 00:00:00,14,14-68,27158064,868,6,A,12788
1055007,2012-10-06 00:00:00,14,14-68,27158065,868,21,R,12885
1055033,2012-10-06 00:00:00,14,14-68,27158066,868,6,A,12788
1055059,2012-10-06 00:00:00,14,14-68,27158067,868,22,R,12885
1055085,2012-10-06 00:00:00,14,14-68,27158068,868,10,A,12788
1055111,2012-10-06 00:00:00,14,14-68,27158069,868,23,R,12885
1055137,2012-10-06 00:00:00,14,14-68,27158070,868,6,A,12788
1055163,2012-10-06 00:00:00,14,14-68,27158071,868,22,R,12885
1055164,2012-10-06 00:00:00,14,14-68,27158072,868,10,A,12788
1055165,2012-10-06 00:00:00,14,14-42,27171194,868,10,A,12788
1055166,2012-10-06 00:00:00,14,14-54,27171195,868,10,A,12788
1055167,2012-10-06 00:00:00,14,14-46,27171196,868,6,A,12788
1055193,2012-10-06 00:00:00,14,14-54,27171197,868,10,A,12788
1055214,2012-10-06 00:00:00,14,14-47,27157760,870,43,R,9237
1055240,2012-10-06 00:00:00,14,14-47,27157761,870,10,A,12788
1055266,2012-10-06 00:00:00,14,14-47,27157762,870,23,R,12885
1055292,2012-10-06 00:00:00,14,14-47,27157763,870,6,A,12788
1055318,2012-10-06 00:00:00,14,14-47,27157764,870,22,R,12885
1055344,2012-10-06 00:00:00,14,14-47,27157765,870,10,A,12788
1055370,2012-10-06 00:00:00,14,14-47,27157766,870,23,R,12885
1055396,2012-10-06 00:00:00,14,14-47,27157767,870,6,A,12788
1055422,2012-10-06 00:00:00,14,14-47,27157768,870,22,R,12885
1055448,2012-10-06 00:00:00,14,14-47,27157769,870,10,A,12788
1055474,2012-10-06 00:00:00,14,14-47,27157770,870,23,R,12885
1055500,2012-10-06 00:00:00,14,14-47,27157771,870,6,A,12788
1055526,2012-10-06 00:00:00,14,14-47,27157772,870,22,R,12885
1055552,2012-10-06 00:00:00,14,14-47,27157773,870,10,A,12788
1055578,2012-10-06 00:00:00,14,14-47,27157774,870,23,R,12885
1055604,2012-10-06 00:00:00,14,14-47,27157775,870,6,A,12788
1055630,2012-10-06 00:00:00,14,14-47,27157776,870,22,R,12885
1055656,2012-10-06 00:00:00,14,14-47,27157777,870,10,A,12788
1055682,2012-10-06 00:00:00,14,14-47,27157778,870,23,R,12885
1055708,2012-10-06 00:00:00,14,14-47,27157779,870,6,A,12788
1055734,2012-10-06 00:00:00,14,14-47,27157780,870,21,R,12885
1055760,2012-10-06 00:00:00,14,14-47,27157781,870,7,A,12788
1055786,2012-10-06 00:00:00,14,14-47,27157782,870,23,R,12885
1055812,2012-10-06 00:00:00,14,14-47,27157783,870,7,A,12788
1055834,2012-10-06 00:00:00,15,15-79,27158653,871,6,A,7958
1055853,2012-10-06 00:00:00,15,15-79,27158654,871,4,R,6731
1055872,2012-10-06 00:00:00,15,15-79,27158655,871,9,A,6779
1055891,2012-10-06 00:00:00,15,15-79,27158657,871,9,A,6779
1055910,2012-10-06 00:00:00,15,15-79,27158658,871,4,R,6731
1055929,2012-10-06 00:00:00,15,15-79,27158659,871,9,A,6779
1055948,2012-10-06 00:00:00,15,15-79,27158660,871,4,R,6731
1055967,2012-10-06 00:00:00,15,15-79,27158661,871,9,A,6779
1055986,2012-10-06 00:00:00,15,15-79,27158663,871,9,A,6779
1056005,2012-10-06 00:00:00,15,15-79,27158665,871,9,A,6779
1056024,2012-10-06 00:00:00,15,15-79,27158666,871,4,R,6731
1056043,2012-10-06 00:00:00,15,15-79,27158667,871,9,A,6779
1056062,2012-10-06 00:00:00,15,15-79,27158669,871,9,A,6779
1056081,2012-10-06 00:00:00,15,15-79,27158671,871,1,A,6832
1056100,2012-10-06 00:00:00,15,15-79,27158672,871,4,R,6731
1056129,2012-10-06 00:00:00,12,15-79,27158673,871,6,A,10184
1056158,2012-10-06 00:00:00,12,15-79,27158674,871,21,R,10367
1056177,2012-10-06 00:00:00,15,15-79,27158675,871,1,A,6832
1056196,2012-10-06 00:00:00,15,15-79,27158676,871,4,R,6731
1056225,2012-10-06 00:00:00,12,15-79,27158677,871,6,A,10184
1056254,2012-10-06 00:00:00,12,15-79,27158678,871,22,R,10403
1056273,2012-10-06 00:00:00,15,15-79,27171201,871,4,R,6731
1056292,2012-10-06 00:00:00,15,15-79,27171202,871,4,R,6731
1056311,2012-10-06 00:00:00,15,15-79,27171203,871,4,R,6731
1056330,2012-10-06 00:00:00,15,15-79,27171204,871,4,R,6731
1056350,2012-10-06 00:00:00,15,15-79,27171205,871,11,R,6731
1056376,2012-10-06 00:00:00,14,14-66,27144665,872,6,A,12788
1056402,2012-10-06 00:00:00,14,14-66,27144666,872,21,R,12885
1056428,2012-10-06 00:00:00,14,14-66,27144667,872,91,A,10870
1056432,2012-10-06 00:00:00,12,14-66,27144668,872,16,A,1178
1056454,2012-10-06 00:00:00,14,14-48,27144439,873,65,A,9374
1056479,2012-10-06 00:00:00,14,14-51,27157841,873,30,A,10877
1056505,2012-10-06 00:00:00,14,14-51,27157842,873,23,R,12885
1056531,2012-10-06 00:00:00,14,14-51,27157843,873,6,A,12788
1056557,2012-10-06 00:00:00,14,14-51,27157844,873,22,R,12885
1056582,2012-10-06 00:00:00,14,14-51,27157845,873,9,A,12788
1056608,2012-10-06 00:00:00,14,14-57,27144565,876,21,R,12885
1056634,2012-10-06 00:00:00,14,14-57,27144566,876,6,A,12788
1056663,2012-10-06 00:00:00,14,14-57,27144567,876,92,R,12405
1056667,2012-10-06 00:00:00,12,14-57,27144568,876,16,A,1178
1056691,2012-10-06 00:00:00,12,12-11,27156917,876,11,A,8695
1056710,2012-10-06 00:00:00,12,12-11,27156921,876,33,A,6467
1056729,2012-10-06 00:00:00,12,12-11,27156925,876,33,A,6467
1056748,2012-10-06 00:00:00,12,12-11,27156929,876,32,A,6467
1056777,2012-10-06 00:00:00,12,12-11,27156930,876,22,R,10403
1056806,2012-10-06 00:00:00,12,12-11,27156931,876,9,A,10201
1056825,2012-10-06 00:00:00,12,12-11,27156932,876,37,R,6673
1056844,2012-10-06 00:00:00,12,12-11,27156935,876,33,A,6467
1056863,2012-10-06 00:00:00,12,12-11,27156939,876,33,A,6467
1056882,2012-10-06 00:00:00,12,12-11,27156943,876,33,A,6467
1056901,2012-10-06 00:00:00,12,12-11,27156947,876,33,A,6467
1056920,2012-10-06 00:00:00,12,12-11,27156951,876,33,A,6467
1056939,2012-10-06 00:00:00,12,12-11,27156952,876,37,R,6673
1056958,2012-10-06 00:00:00,12,12-11,27156955,876,33,A,6467
1056977,2012-10-06 00:00:00,12,12-11,27156956,876,37,R,6673
1056996,2012-10-06 00:00:00,12,12-11,27156959,876,33,A,6467
1057015,2012-10-06 00:00:00,12,12-11,27156963,876,33,A,6467
1057032,2012-10-06 00:00:00,12,12-11,27156967,876,15,A,5665
1057049,2012-10-06 00:00:00,12,12-11,27156968,876,30,R,5867
1057066,2012-10-06 00:00:00,12,12-11,27156971,876,15,A,5665
1057083,2012-10-06 00:00:00,12,12-11,27156972,876,30,R,5867
1057100,2012-10-06 00:00:00,12,12-11,27156975,876,15,A,5665
1057117,2012-10-06 00:00:00,12,12-11,27156976,876,30,R,5867
1057134,2012-10-06 00:00:00,12,12-11,27156979,876,15,A,5665
1057151,2012-10-06 00:00:00,12,12-11,27156980,876,30,R,5867
1057168,2012-10-06 00:00:00,12,12-11,27156983,876,15,A,5665
1057187,2012-10-06 00:00:00,12,12-11,27171209,876,37,R,6673
1057206,2012-10-06 00:00:00,12,12-11,27171210,876,37,R,6673
1057225,2012-10-06 00:00:00,12,12-11,27171211,876,37,R,6673
1057244,2012-10-06 00:00:00,12,12-11,27171212,876,37,R,6673
1057263,2012-10-06 00:00:00,12,12-11,27171213,876,37,R,6673
1057282,2012-10-06 00:00:00,12,12-11,27171214,876,37,R,6673
1057301,2012-10-06 00:00:00,12,12-11,27171215,876,37,R,6673
1057320,2012-10-06 00:00:00,12,12-11,27171216,876,37,R,6673
1057339,2012-10-06 00:00:00,12,12-11,27171217,876,37,R,6673
1057365,2012-10-06 00:00:00,14,14-66,27158006,877,6,A,12788
1057391,2012-10-06 00:00:00,14,14-66,27158007,877,22,R,12885
1057417,2012-10-06 00:00:00,14,14-66,27158008,877,10,A,12788
1057443,2012-10-06 00:00:00,14,14-66,27158009,877,24,R,12885
1057469,2012-10-06 00:00:00,14,14-66,27158010,877,10,A,12788
1057495,2012-10-06 00:00:00,14,14-66,27158011,877,23,R,12885
1057521,2012-10-06 00:00:00,14,14-66,27158012,877,6,A,12788
1057547,2012-10-06 00:00:00,14,14-66,27158013,877,22,R,12885
1057573,2012-10-06 00:00:00,14,14-66,27158014,877,10,A,12788
1057599,2012-10-06 00:00:00,14,14-66,27158015,877,23,R,12885
1057625,2012-10-06 00:00:00,14,14-66,27158016,877,6,A,12788
1057651,2012-10-06 00:00:00,14,14-66,27158017,877,22,R,12885
1057677,2012-10-06 00:00:00,14,14-66,27158018,877,10,A,12788
1057703,2012-10-06 00:00:00,14,14-66,27158019,877,23,R,12885
1057729,2012-10-06 00:00:00,14,14-66,27158020,877,6,A,12788
1057755,2012-10-06 00:00:00,14,14-66,27158021,877,22,R,12885
1057781,2012-10-06 00:00:00,14,14-66,27158022,877,9,A,12788
1057807,2012-10-06 00:00:00,14,14-66,27158023,877,22,R,12885
1057833,2012-10-06 00:00:00,14,14-66,27158024,877,10,A,12788
1057859,2012-10-06 00:00:00,14,14-66,27158025,877,23,R,12885
1057885,2012-10-06 00:00:00,14,14-66,27158026,877,7,A,12788
1057911,2012-10-06 00:00:00,14,14-66,27158027,877,23,R,12885
1057919,2012-10-06 00:00:00,14,14-68,27171219,877,41,R,8624
1057932,2012-10-06 00:00:00,14,14-66,27171220,877,40,R,8624
1057949,2012-10-06 00:00:00,14,14C-41,27158090,878,99,A,11842
1057966,2012-10-06 00:00:00,14,14C-41,27158092,878,60,R,7913
1057984,2012-10-06 00:00:00,14,14C-41,27158093,878,59,A,8298
1058001,2012-10-06 00:00:00,14,14C-41,27158095,878,60,R,7913
1058019,2012-10-06 00:00:00,14,14C-41,27158096,878,59,A,8298
1058036,2012-10-06 00:00:00,14,14C-41,27158098,878,60,R,7913
1058054,2012-10-06 00:00:00,14,14C-41,27158099,878,59,A,8298
1058071,2012-10-06 00:00:00,14,14C-41,27158101,878,60,R,7913
1058089,2012-10-06 00:00:00,14,14C-41,27158102,878,59,A,8298
1058106,2012-10-06 00:00:00,14,14C-41,27158104,878,60,R,7913
1058124,2012-10-06 00:00:00,14,14C-41,27158105,878,59,A,8298
1058141,2012-10-06 00:00:00,14,14C-41,27158107,878,60,R,7913
1058159,2012-10-06 00:00:00,14,14C-41,27158108,878,59,A,8298
1058176,2012-10-06 00:00:00,14,14C-41,27158110,878,60,R,7913
1058194,2012-10-06 00:00:00,14,14C-41,27158111,878,59,A,8298
1058211,2012-10-06 00:00:00,14,14C-41,27158113,878,60,R,7913
1058229,2012-10-06 00:00:00,14,14C-41,27158114,878,59,A,8298
1058246,2012-10-06 00:00:00,14,14C-41,27158116,878,60,R,7913
1058264,2012-10-06 00:00:00,14,14C-41,27158117,878,59,A,8298
1058281,2012-10-06 00:00:00,14,14C-41,27158119,878,60,R,7913
1058299,2012-10-06 00:00:00,14,14C-41,27158120,878,59,A,8298
1058316,2012-10-06 00:00:00,14,14C-41,27158122,878,60,R,7913
1058334,2012-10-06 00:00:00,14,14C-41,27158123,878,59,A,8298
1058351,2012-10-06 00:00:00,14,14C-41,27158125,878,60,R,7913
1058369,2012-10-06 00:00:00,14,14C-41,27158126,878,59,A,8298
1058386,2012-10-06 00:00:00,14,14C-41,27158128,878,60,R,7913
1058404,2012-10-06 00:00:00,14,14C-41,27158129,878,59,A,8298
1058435,2012-10-06 00:00:00,14,14C-41,27158131,878,90,R,13128
1058439,2012-10-06 00:00:00,12,14C-41,27158132,878,16,A,1178
1058461,2012-10-06 00:00:00,15,15-72,27158408,879,6,A,7958
1058480,2012-10-06 00:00:00,15,15-72,27158410,879,9,A,6779
1058499,2012-10-06 00:00:00,15,15-72,27158412,879,9,A,6779
1058518,2012-10-06 00:00:00,15,15-72,27158413,879,4,R,6731
1058537,2012-10-06 00:00:00,15,15-72,27158414,879,10,A,6779
1058556,2012-10-06 00:00:00,15,15-72,27158415,879,16,R,6779
1058575,2012-10-06 00:00:00,15,15-72,27158416,879,1,A,6832
1058594,2012-10-06 00:00:00,15,15-72,27158417,879,15,R,6778
1058613,2012-10-06 00:00:00,15,15-72,27158418,879,1,A,6832
1058632,2012-10-06 00:00:00,15,15-72,27158420,879,1,A,6832
1058651,2012-10-06 00:00:00,15,15-72,27158421,879,15,R,6778
1058670,2012-10-06 00:00:00,15,15-72,27158422,879,1,A,6832
1058689,2012-10-06 00:00:00,15,15-72,27158423,879,15,R,6778
1058708,2012-10-06 00:00:00,15,15-72,27158424,879,1,A,6832
1058727,2012-10-06 00:00:00,15,15-72,27158426,879,1,A,6832
1058746,2012-10-06 00:00:00,15,15-72,27158428,879,1,A,6832
1058765,2012-10-06 00:00:00,15,15-72,27158430,879,1,A,6832
1058794,2012-10-06 00:00:00,12,15-72,27158432,879,6,A,10184
1058823,2012-10-06 00:00:00,12,15-72,27158433,879,21,R,10367
1058842,2012-10-06 00:00:00,15,15-72,27158434,879,1,A,6832
1058861,2012-10-06 00:00:00,15,15-72,27158435,879,4,R,6731
1058890,2012-10-06 00:00:00,12,15-72,27158436,879,6,A,10184
1058919,2012-10-06 00:00:00,12,15-72,27158437,879,21,R,10367
1058938,2012-10-06 00:00:00,15,15-72,27158438,879,1,A,6832
1058957,2012-10-06 00:00:00,15,15-72,27158439,879,4,R,6731
1058976,2012-10-06 00:00:00,15,15-72,27171225,879,4,R,6731
1058995,2012-10-06 00:00:00,15,15-72,27171226,879,4,R,6731
1059014,2012-10-06 00:00:00,15,15-72,27171227,879,15,R,6778
1059033,2012-10-06 00:00:00,15,15-72,27171228,879,15,R,6778
1059052,2012-10-06 00:00:00,15,15-72,27171229,879,15,R,6778
1059071,2012-10-06 00:00:00,15,15-72,27171230,879,15,R,6778
1059090,2012-10-06 00:00:00,15,15-72,27171231,879,4,R,6731
1059094,2012-10-06 00:00:00,12,14C-49,27144813,880,16,A,1178
1059116,2012-10-06 00:00:00,15,15-76,27158551,880,6,A,7958
1059135,2012-10-06 00:00:00,15,15-76,27158552,880,4,R,6731
1059153,2012-10-06 00:00:00,15,15-76,27158553,880,9,A,6779
1059172,2012-10-06 00:00:00,15,15-76,27158554,880,4,R,6731
1059191,2012-10-06 00:00:00,15,15-76,27158555,880,9,A,6779
1059210,2012-10-06 00:00:00,15,15-76,27158556,880,4,R,6731
1059229,2012-10-06 00:00:00,15,15-76,27158557,880,9,A,6779
1059248,2012-10-06 00:00:00,15,15-76,27158559,880,9,A,6779
1059267,2012-10-06 00:00:00,15,15-76,27158561,880,9,A,6779
1059286,2012-10-06 00:00:00,15,15-76,27158563,880,9,A,6779
1059305,2012-10-06 00:00:00,15,15-76,27158564,880,4,R,6731
1059324,2012-10-06 00:00:00,15,15-76,27158565,880,9,A,6779
1059343,2012-10-06 00:00:00,15,15-76,27158566,880,4,R,6731
1059362,2012-10-06 00:00:00,15,15-76,27158567,880,9,A,6779
1059381,2012-10-06 00:00:00,15,15-76,27158568,880,4,R,6731
1059400,2012-10-06 00:00:00,15,15-76,27158569,880,9,A,6779
1059419,2012-10-06 00:00:00,15,15-76,27158571,880,9,A,6779
1059438,2012-10-06 00:00:00,15,15-76,27158573,880,9,A,6779
1059457,2012-10-06 00:00:00,15,15-76,27158574,880,4,R,6731
1059486,2012-10-06 00:00:00,12,15-76,27158575,880,6,A,10184
1059515,2012-10-06 00:00:00,12,15-76,27158576,880,21,R,10367
1059534,2012-10-06 00:00:00,15,15-76,27158577,880,1,A,6832
1059563,2012-10-06 00:00:00,12,15-76,27158579,880,6,A,10184
1059592,2012-10-06 00:00:00,12,15-76,27158580,880,21,R,10367
1059611,2012-10-06 00:00:00,15,15-76,27158581,880,1,A,6832
1059630,2012-10-06 00:00:00,15,15-76,27171241,880,4,R,6731
1059649,2012-10-06 00:00:00,15,15-76,27171242,880,4,R,6731
1059668,2012-10-06 00:00:00,15,15-76,27171243,880,4,R,6731
1059687,2012-10-06 00:00:00,15,15-76,27171244,880,4,R,6731
1059706,2012-10-06 00:00:00,15,15-76,27171245,880,4,R,6731
1059725,2012-10-06 00:00:00,15,15-76,27171246,880,4,R,6731
1059754,2012-10-06 00:00:00,14,14-68,27144695,881,93,R,12405
1059758,2012-10-06 00:00:00,12,14-68,27144696,881,16,A,1178
1059779,2012-10-06 00:00:00,14,14-56,27157936,881,26,R,9239
1059805,2012-10-06 00:00:00,14,14-56,27157937,881,10,A,12788
1059831,2012-10-06 00:00:00,14,14-56,27157938,881,23,R,12885
1059857,2012-10-06 00:00:00,14,14-56,27157939,881,6,A,12788
1059883,2012-10-06 00:00:00,14,14-56,27157940,881,22,R,12885
1059909,2012-10-06 00:00:00,14,14-56,27157941,881,10,A,12788
1059935,2012-10-06 00:00:00,14,14-56,27157942,881,23,R,12885
1059961,2012-10-06 00:00:00,14,14-56,27157943,881,6,A,12788
1059987,2012-10-06 00:00:00,14,14-56,27157944,881,22,R,12885
1060013,2012-10-06 00:00:00,14,14-56,27157945,881,10,A,12788
1060039,2012-10-06 00:00:00,14,14-56,27157946,881,23,R,12885
1060065,2012-10-06 00:00:00,14,14-56,27157947,881,6,A,12788
1060091,2012-10-06 00:00:00,14,14-56,27157948,881,22,R,12885
1060117,2012-10-06 00:00:00,14,14-56,27157949,881,10,A,12788
1060143,2012-10-06 00:00:00,14,14-56,27157950,881,23,R,12885
1060169,2012-10-06 00:00:00,14,14-56,27157951,881,6,A,12788
1060195,2012-10-06 00:00:00,14,14-56,27157952,881,21,R,12885
1060221,2012-10-06 00:00:00,14,14-56,27157953,881,6,A,12788
1060247,2012-10-06 00:00:00,14,14-56,27157954,881,21,R,12885
1060273,2012-10-06 00:00:00,14,14-56,27157955,881,6,A,12788
1060299,2012-10-06 00:00:00,14,14C-55,27158225,882,51,A,11844
1060316,2012-10-06 00:00:00,14,14C-55,27158227,882,60,R,7913
1060334,2012-10-06 00:00:00,14,14C-55,27158228,882,59,A,8298
1060350,2012-10-06 00:00:00,14,14C-55,27158230,882,60,R,7913
1060368,2012-10-06 00:00:00,14,14C-55,27158231,882,59,A,8298
1060385,2012-10-06 00:00:00,14,14C-55,27158233,882,60,R,7913
1060403,2012-10-06 00:00:00,14,14C-55,27158234,882,59,A,8298
1060420,2012-10-06 00:00:00,14,14C-55,27158236,882,60,R,7913
1060438,2012-10-06 00:00:00,14,14C-55,27158237,882,59,A,8298
1060455,2012-10-06 00:00:00,14,14C-55,27158239,882,60,R,7913
1060473,2012-10-06 00:00:00,14,14C-55,27158240,882,59,A,8298
1060490,2012-10-06 00:00:00,14,14C-55,27158242,882,60,R,7913
1060508,2012-10-06 00:00:00,14,14C-55,27158243,882,59,A,8298
1060525,2012-10-06 00:00:00,14,14C-55,27158245,882,60,R,7913
1060543,2012-10-06 00:00:00,14,14C-55,27158246,882,59,A,8298
1060560,2012-10-06 00:00:00,14,14C-55,27158248,882,60,R,7913
1060578,2012-10-06 00:00:00,14,14C-55,27158249,882,59,A,8298
1060595,2012-10-06 00:00:00,14,14C-55,27158251,882,60,R,7913
1060613,2012-10-06 00:00:00,14,14C-55,27158252,882,59,A,8298
1060630,2012-10-06 00:00:00,14,14C-55,27158254,882,60,R,7913
1060648,2012-10-06 00:00:00,14,14C-55,27158255,882,59,A,8298
1060665,2012-10-06 00:00:00,14,14C-55,27158257,882,60,R,7913
1060683,2012-10-06 00:00:00,14,14C-55,27158258,882,59,A,8298
1060700,2012-10-06 00:00:00,14,14C-55,27158260,882,60,R,7913
1060718,2012-10-06 00:00:00,14,14C-55,27158261,882,59,A,8298
1060749,2012-10-06 00:00:00,14,14C-55,27158263,882,90,R,13128
1060776,2012-10-06 00:00:00,14,14C-49,27158186,883,99,A,11842
1060793,2012-10-06 00:00:00,14,14C-49,27158188,883,60,R,7913
1060811,2012-10-06 00:00:00,14,14C-49,27158189,883,59,A,8298
1060828,2012-10-06 00:00:00,14,14C-49,27158191,883,60,R,7913
1060846,2012-10-06 00:00:00,14,14C-49,27158192,883,59,A,8298
1060863,2012-10-06 00:00:00,14,14C-49,27158194,883,60,R,7913
1060881,2012-10-06 00:00:00,14,14C-49,27158195,883,59,A,8298
1060898,2012-10-06 00:00:00,14,14C-49,27158197,883,60,R,7913
1060916,2012-10-06 00:00:00,14,14C-49,27158198,883,59,A,8298
1060933,2012-10-06 00:00:00,14,14C-49,27158200,883,60,R,7913
1060951,2012-10-06 00:00:00,14,14C-49,27158201,883,59,A,8298
1060968,2012-10-06 00:00:00,14,14C-49,27158203,883,60,R,7913
1060986,2012-10-06 00:00:00,14,14C-49,27158204,883,59,A,8298
1061003,2012-10-06 00:00:00,14,14C-49,27158206,883,60,R,7913
1061021,2012-10-06 00:00:00,14,14C-49,27158207,883,59,A,8298
1061038,2012-10-06 00:00:00,14,14C-49,27158209,883,60,R,7913
1061056,2012-10-06 00:00:00,14,14C-49,27158210,883,59,A,8298
1061073,2012-10-06 00:00:00,14,14C-49,27158212,883,60,R,7913
1061091,2012-10-06 00:00:00,14,14C-49,27158213,883,59,A,8298
1061108,2012-10-06 00:00:00,14,14C-49,27158215,883,60,R,7913
1061126,2012-10-06 00:00:00,14,14C-49,27158216,883,59,A,8298
1061143,2012-10-06 00:00:00,14,14C-49,27158218,883,60,R,7913
1061161,2012-10-06 00:00:00,14,14C-49,27158219,883,59,A,8298
1061192,2012-10-06 00:00:00,14,14C-49,27158221,883,90,R,13128
1061196,2012-10-06 00:00:00,12,14C-49,27158222,883,16,A,1178
1061200,2012-10-06 00:00:00,12,15-72,27145110,884,16,A,1178
1061221,2012-10-06 00:00:00,15,15-78,27158623,884,7,A,7958
1061240,2012-10-06 00:00:00,15,15-78,27158624,884,16,R,6779
1061259,2012-10-06 00:00:00,15,15-78,27158625,884,8,A,6832
1061278,2012-10-06 00:00:00,15,15-78,27158626,884,16,R,6779
1061297,2012-10-06 00:00:00,15,15-78,27158627,884,1,A,6832
1061316,2012-10-06 00:00:00,15,15-78,27158629,884,1,A,6832
1061335,2012-10-06 00:00:00,15,15-78,27158631,884,1,A,6832
1061354,2012-10-06 00:00:00,15,15-78,27158632,884,15,R,6778
1061373,2012-10-06 00:00:00,15,15-78,27158633,884,1,A,6832
1061392,2012-10-06 00:00:00,15,15-78,27158634,884,15,R,6778
1061411,2012-10-06 00:00:00,15,15-78,27158635,884,1,A,6832
1061430,2012-10-06 00:00:00,15,15-78,27158636,884,15,R,6778
1061449,2012-10-06 00:00:00,15,15-78,27158637,884,1,A,6832
1061468,2012-10-06 00:00:00,15,15-78,27158639,884,1,A,6832
1061487,2012-10-06 00:00:00,15,15-78,27158640,884,15,R,6778
1061506,2012-10-06 00:00:00,15,15-78,27158641,884,1,A,6832
1061525,2012-10-06 00:00:00,15,15-78,27158642,884,4,R,6731
1061554,2012-10-06 00:00:00,12,15-78,27158643,884,6,A,10184
